Category,Product Name,Product Price,product URL,Product Features,Ratings,Total Reviews
Hard_Drive,HP 1 Tb 2.5-Inch Internal Hard Drive 652749-B21,$274.00,https://www.amazon.com//HP-2-5-Inch-Internal-Drive-652749-B21/dp/B007KWX97C/ref=sr_1_4?dchild=1&keywords=HP+Hard+Drive&qid=1619423770&sr=8-4,"{'Brand': 'HP', 'Form Factor': '2.5 Inches', 'Digital Storage Capacity': '1 TB', 'Hardware Interface': 'SAS', 'Cache Size': '32', 'Customer Reviews': '4.2 out of 5 stars\n\n\n\n\n\n\n\n\n10 ratings\n\n\n\n\n\n\n4.2 out of 5 stars', 'Best Sellers Rank': '#2,190 in Internal Hard Drives'}",4.2 out of 5 stars,10
Hard_Drive,"Toshiba (HDTB420XK3AA) Canvio Basics 2TB Portable External Hard Drive USB 3.0, Black",$57.99,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A03691761HJXL83PGCKAJ&url=%2FToshiba-HDTB420XK3AA-Canvio-Portable-External%2Fdp%2FB079D3D8NR%2Fref%3Dsr_1_9_sspa%3Fdchild%3D1%26keywords%3DHP%2BHard%2BDrive%26qid%3D1619423770%26sr%3D8-9-spons%26psc%3D1&qualifier=1619423770&id=7476227923822197&widgetName=sp_mtf,"{'Brand': 'Toshiba', 'Form Factor': '2.5 inches', 'Digital Storage Capacity': '2 TB', 'Hardware Interface': 'USB 3.0', 'Write Speed': '2 TB', 'Customer Reviews': '4.7 out of 5 stars\n\n\n\n\n\n\n\n\n33,583 ratings\n\n\n\n\n\n\n4.7 out of 5 stars', 'Best Sellers Rank': '#8 in External Hard Drives'}",4.7 out of 5 stars,33583
Hard_Drive,"HP EliteDesk 800 G2 Business Class Desktop, Intel Core i5 6500 3.2Ghz, 8GB DDR4 RAM, 256GB SSD Hard Drive, Windows 10 (Renewed)",$223.00,https://www.amazon.com//HP-EliteDesk-800-G2-Business/dp/B07M5B4VZ8/ref=sr_1_11?dchild=1&keywords=HP+Hard+Drive&qid=1619423770&sr=8-11,"{'Brand': 'HP', 'CPU Model': 'Core i5', 'Computer Memory Size': '8 GB', 'Ram Memory Installed Size': '8 GB', 'Series': '800 G2', 'ASIN': 'B07M5B4VZ8', 'Customer Reviews': '4.4 out of 5 stars\n\n\n\n\n\n\n\n\n68 ratings\n\n\n\n\n\n\n4.4 out of 5 stars', 'Best Sellers Rank': '#17,494 in Computers & Accessories (See Top 100 in Computers & Accessories)\n\n#567 in Tower Computers', 'Date First Available': 'December 19, 2018'}",4.4 out of 5 stars,68
Hard_Drive,"HP Pavilion Desktop Computer, Intel Core i3-9100, 8GB RAM, 1TB Hard Drive, 256 GB SSD, Windows 10 (TP01-0030, Silver)",$569.99,https://www.amazon.com//HP-Pavilion-Desktop-Computer-TP01-0030/dp/B07X2TMZS8/ref=sr_1_13?dchild=1&keywords=HP+Hard+Drive&qid=1619423770&sr=8-13,"{'Brand': 'HP', 'CPU Model': 'Intel Core i3', 'Computer Memory Size': '8 GB', 'Ram Memory Installed Size': '8 GB', 'Series': '6YQ48AA#ABA', 'ASIN': 'B07X2TMZS8', 'Customer Reviews': '4.4 out of 5 stars\n\n\n\n\n\n\n\n\n69 ratings\n\n\n\n\n\n\n4.4 out of 5 stars', 'Best Sellers Rank': '#28,210 in Computers & Accessories (See Top 100 in Computers & Accessories)\n\n#1,012 in Tower Computers', 'Date First Available': 'September 29, 2019'}",4.4 out of 5 stars,69
Hard_Drive,Seagate Skyhawk 6TB Surveillance Internal Hard Drive HDD – 3.5 Inch SATA 6GB/s 256MB Cache for DVR NVR Security Camera System with Drive Health Management – Frustration Free Packaging (ST6000VX001),$144.99,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A09093602CZAPRB9MMIRK&url=%2FSeagate-Skyhawk-Surveillance-Hard-Drive%2Fdp%2FB07H28M89D%2Fref%3Dsr_1_14_sspa%3Fdchild%3D1%26keywords%3DHP%2BHard%2BDrive%26qid%3D1619423770%26sr%3D8-14-spons%26psc%3D1&qualifier=1619423770&id=7476227923822197&widgetName=sp_mtf,"{'Brand': 'Seagate', 'Form Factor': '3.5-Inch', 'Digital Storage Capacity': '6 TB', 'Hardware Interface': 'SATA 6.0 Gb/s', 'Read Speed': '180 Megabytes Per Second', 'Customer Reviews': '4.7 out of 5 stars\n\n\n\n\n\n\n\n\n2,400 ratings\n\n\n\n\n\n\n4.7 out of 5 stars', 'Best Sellers Rank': '#32 in Internal Hard Drives'}",4.7 out of 5 stars,2400
Hard_Drive,"HP Pavilion Desktop Computer, Intel Core i7-9700, 16GB RAM, 1TB Hard Drive, 256 GB SSD, Windows 10 64 (TP01-0070, Silver)",$899.99,https://www.amazon.com//HP-Pavilion-Desktop-Computer-TP01-0070/dp/B07X2TQBR8/ref=sr_1_15?dchild=1&keywords=HP+Hard+Drive&qid=1619423770&sr=8-15,"{'Brand': 'HP', 'CPU Model': 'Core i7', 'Computer Memory Size': '32 GB', 'Ram Memory Installed Size': '16 GB', 'Series': '6YQ88AA#ABA', 'ASIN': 'B07X2TQBR8', 'Customer Reviews': '4.5 out of 5 stars\n\n\n\n\n\n\n\n\n70 ratings\n\n\n\n\n\n\n4.5 out of 5 stars', 'Best Sellers Rank': '#42,185 in Computers & Accessories (See Top 100 in Computers & Accessories)\n\n#1,631 in Tower Computers', 'Date First Available': 'September 29, 2019'}",4.5 out of 5 stars,70
Hard_Drive,"External Hard Drive 2TB, Portable Hard Drive External for PC, Laptop and Mac (2TB, Silver)",$49.99,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg1_1?ie=UTF8&adId=A05665993TYZHI09142D5&url=%2FExternal-Drive-Portable-Laptop-Silver%2Fdp%2FB08TWJXWB5%2Fref%3Dsr_1_19_sspa%3Fdchild%3D1%26keywords%3DHP%2BHard%2BDrive%26qid%3D1619423770%26sr%3D8-19-spons%26psc%3D1%26smid%3DA1ZKQUNDQVVQG1&qualifier=1619423770&id=7476227923822197&widgetName=sp_btf,"{'Brand': 'Genericn', 'Digital Storage Capacity': '2000 GB', 'Hardware Interface': 'USB, USB 2.0', 'Compatible Devices': 'Laptop', 'Customer Reviews': '4.0 out of 5 stars\n\n\n\n\n\n\n\n\n2 ratings\n\n\n\n\n\n\n4.0 out of 5 stars', 'Best Sellers Rank': '#554 in External Hard Drives'}",4.0 out of 5 stars,2
Hard_Drive,"External Hard Drive, Hard Drive Portable USB 3.0 Slim External Hard Drive 1TB 2TB Compatible with PC, Laptop and Mac (2TB, Gold)",$63.99,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg1_1?ie=UTF8&adId=A06822912YRVL6CQ0KEVL&url=%2FExternal-Drive-Portable-Compatible-Laptop%2Fdp%2FB08CXDXT42%2Fref%3Dsr_1_20_sspa%3Fdchild%3D1%26keywords%3DHP%2BHard%2BDrive%26qid%3D1619423770%26sr%3D8-20-spons%26psc%3D1&qualifier=1619423770&id=7476227923822197&widgetName=sp_btf,"{'Brand': 'Uiesy', 'Digital Storage Capacity': '1000 GB', 'Hardware Interface': 'USB, USB 3.0', 'Compatible Devices': 'Laptop', 'Customer Reviews': '2.5 out of 5 stars\n\n\n\n\n\n\n\n\n3 ratings\n\n\n\n\n\n\n2.5 out of 5 stars', 'Best Sellers Rank': '#4,404 in External Hard Drives'}",2.5 out of 5 stars,3
Hard_Drive,"External Hard Drive, Hard Drive Portable USB 3.0 Slim External Hard Drive 1TB 2TB Compatible with PC, Laptop and Mac (2TB, Black)",$63.99,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg1_1?ie=UTF8&adId=A06825713QTFCYP5YRNJK&url=%2FExternal-Drive-Portable-Compatible-Laptop%2Fdp%2FB08CXMN5DC%2Fref%3Dsr_1_21_sspa%3Fdchild%3D1%26keywords%3DHP%2BHard%2BDrive%26qid%3D1619423770%26sr%3D8-21-spons%26psc%3D1&qualifier=1619423770&id=7476227923822197&widgetName=sp_btf,"{'Brand': 'Uiesy', 'Digital Storage Capacity': '1000 GB', 'Hardware Interface': 'USB, USB 3.0', 'Compatible Devices': 'Laptop', 'Customer Reviews': '1.0 out of 5 stars\n\n\n\n\n\n\n\n\n1 rating\n\n\n\n\n\n\n1.0 out of 5 stars', 'Best Sellers Rank': '#6,138 in External Hard Drives'}",1.0 out of 5 stars,1
Hard_Drive,"Toshiba Canvio Advance 1TB Portable External Hard Drive USB 3.0, Red - HDTCA10XR3AA",$51.99,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg2_1?ie=UTF8&adId=A02549902JGJDTWX103G4&url=%2FToshiba-Canvio-Advance-Portable-External%2Fdp%2FB08JKFHZKW%2Fref%3Dsr_1_17_sspa%3Fdchild%3D1%26keywords%3DHP%2BHard%2BDrive%26qid%3D1619423842%26sr%3D8-17-spons%26psc%3D1&qualifier=1619423842&id=452233095668403&widgetName=sp_atf_next,"{'Brand': 'Toshiba', 'Digital Storage Capacity': '1000 GB', 'Hardware Interface': 'USB 3.0, USB 2.0', 'Compatible Devices': 'PC, Mac (reformatting required)', 'Customer Reviews': '4.7 out of 5 stars\n\n\n\n\n\n\n\n\n17,306 ratings\n\n\n\n\n\n\n4.7 out of 5 stars', 'Best Sellers Rank': '#57 in External Hard Drives'}",4.7 out of 5 stars,17306
