Category,Product Name,Product Price,product URL,Product Features,Ratings,Total Reviews
Printer,"Hammermill Printer Paper, Premium Inkjet & Laser Paper 24 Lb, 8.5 x 11 - 5 Ream (2,500 Sheets) - 97 Bright, Made in the USA, 166140C",$37.99,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A0229378A6YME4TLJOV2&url=%2FHammermill-Premium-Inkjet-Multipurpose-166140C%2Fdp%2FB0183P917Q%2Fref%3Dsr_1_9_sspa%3Fdchild%3D1%26keywords%3DHP%2BPrinter%26qid%3D1619425518%26sr%3D8-9-spons%26psc%3D1&qualifier=1619425518&id=4416809682262066&widgetName=sp_mtf,"{'Brand': 'Hammermill', 'Color': 'White', 'Paper Finish': 'Smooth', 'Sheet Size': '8.5x11', 'Sheet Count': '2500', 'Brightness Rating': '97 Lumen', 'Paper Weight': '24', 'Material Feature': 'Renewable', 'ASIN': 'B0183P917Q', 'Customer Reviews': '4.8 out of 5 stars\n\n\n\n\n\n\n\n\n5,291 ratings\n\n\n\n\n\n\n4.8 out of 5 stars', 'Best Sellers Rank': '#243 in Office Products (See Top 100 in Office Products)\n\n#10 in Copy & Multipurpose Paper', 'Date First Available': 'November 10, 2015'}",4.8 out of 5 stars,5291
Printer,"Hammermill Printer Paper, Great White 30% Recycled Paper, 8.5 x 11 - 3 Ream (1,500 Sheets) - 92 Bright, Made in the USA, 086820C",$17.99,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A08219131ADK8YI89UWLW&url=%2FHammermill-Recycled-Printer-Letter-086820C%2Fdp%2FB079DH1YGT%2Fref%3Dsr_1_14_sspa%3Fdchild%3D1%26keywords%3DHP%2BPrinter%26qid%3D1619425518%26sr%3D8-14-spons%26psc%3D1&qualifier=1619425518&id=4416809682262066&widgetName=sp_mtf,"{'Brand': 'Hammermill', 'Color': 'White', 'Item Weight': '15 Pounds', 'Paper Finish': 'Smooth', 'Sheet Size': '8.5-x-11', 'Sheet Count': '1500', 'Brightness Rating': '92', 'Paper Weight': '20', 'Material Feature': 'Renewable, Recyclable', 'ASIN': 'B079DH1YGT', 'Customer Reviews': '4.8 out of 5 stars\n\n\n\n\n\n\n\n\n9,522 ratings\n\n\n\n\n\n\n4.8 out of 5 stars', 'Best Sellers Rank': '#91 in Office Products (See Top 100 in Office Products)\n\n#5 in Copy & Multipurpose Paper', 'Date First Available': 'January 29, 2017'}",4.8 out of 5 stars,9522
Printer,"Hammermill Printer Paper, Premium Color 32 Lb Copy Paper, 8.5 x 11 - 1 Ream (500 Sheets) - 100 Bright, Made in the USA, 102630",$14.41,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg1_1?ie=UTF8&adId=A002104915WHJUIYC0YCI&url=%2FHammermill-Premium-Letter-Bright-102630R%2Fdp%2FB0010T5NF2%2Fref%3Dsr_1_19_sspa%3Fdchild%3D1%26keywords%3DHP%2BPrinter%26qid%3D1619425518%26sr%3D8-19-spons%26psc%3D1&qualifier=1619425518&id=4416809682262066&widgetName=sp_btf,"{'Brand': 'Hammermill', 'Color': 'White', 'Item Weight': '8.02 Pounds', 'Paper Finish': 'Premium Glossy', 'Sheet Size': '8.5 x 11 inches', 'Sheet Count': '500', 'Brightness Rating': '98.00', 'Paper Weight': '32', 'Material Feature': 'Renewable', 'ASIN': 'B0010T5NF2', 'Customer Reviews': '4.8 out of 5 stars\n\n\n\n\n\n\n\n\n2,241 ratings\n\n\n\n\n\n\n4.8 out of 5 stars', 'Best Sellers Rank': '#1,626 in Office Products (See Top 100 in Office Products)\n\n#24 in Copy & Multipurpose Paper', 'Date First Available': 'February 13, 2005'}",4.8 out of 5 stars,2241
Printer,"Hammermill Printer Paper, Premium Color 28 lb Copy Paper, 8.5 x 11 - 5 Ream (2,500 Sheets) - 100 Bright, Made in the USA, 102450C",$46.98,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg1_1?ie=UTF8&adId=A09545793DWLC0D084HDE&url=%2FHammermill-Premium-Letter-Bright-102450C%2Fdp%2FB005EO3QHG%2Fref%3Dsr_1_20_sspa%3Fdchild%3D1%26keywords%3DHP%2BPrinter%26qid%3D1619425518%26sr%3D8-20-spons%26psc%3D1&qualifier=1619425518&id=4416809682262066&widgetName=sp_btf,"{'Brand': 'Hammermill', 'Color': 'White', 'Item Weight': '35 Pounds', 'Paper Finish': 'Smooth', 'Sheet Size': '8.5x11', 'Sheet Count': '2500', 'Brightness Rating': '100', 'Paper Weight': '28', 'Material Feature': 'Renewable', 'ASIN': 'B005EO3QHG', 'Customer Reviews': '4.7 out of 5 stars\n\n\n\n\n\n\n\n\n4,598 ratings\n\n\n\n\n\n\n4.7 out of 5 stars', 'Best Sellers Rank': '#493 in Office Products (See Top 100 in Office Products)\n\n#12 in Copy & Multipurpose Paper', 'Domestic Shipping': 'Item can be shipped within U.S.', 'International Shipping': 'This item can be shipped to select countries outside of the U.S.  Learn More', 'Date First Available': 'December 4, 2006'}",4.7 out of 5 stars,4598
Printer,"Hammermill Printer Paper, 20 Lb Copy Paper, 8.5 x 11 - 3 Ream (1,500 Sheets) - 92 Bright, Made in the USA",$20.97,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg2_1?ie=UTF8&adId=A07691462SN9XE64UE972&url=%2FHammermill-Letter-Bright-Sheets-113620C%2Fdp%2FB06XRMJPJC%2Fref%3Dsr_1_17_sspa%3Fdchild%3D1%26keywords%3DHP%2BPrinter%26qid%3D1619425578%26sr%3D8-17-spons%26psc%3D1&qualifier=1619425578&id=1920773233834826&widgetName=sp_atf_next,"{'Brand': 'Hammermill', 'Item Weight': '15 Pounds', 'Paper Finish': 'Smooth', 'Sheet Size': '8.5 x 11', 'Sheet Count': '1500', 'Brightness Rating': '92', 'Paper Weight': '20', 'Material Feature': 'Renewable', 'ASIN': 'B06XRMJPJC', 'Customer Reviews': '4.8 out of 5 stars\n\n\n\n\n\n\n\n\n13,312 ratings\n\n\n\n\n\n\n4.8 out of 5 stars', 'Best Sellers Rank': '#47 in Office Products (See Top 100 in Office Products)\n\n#4 in Copy & Multipurpose Paper', 'Date First Available': 'May 16, 2017'}",4.8 out of 5 stars,13312
Printer,"Hammermill Printer Paper, Premium Multipurpose Paper 24 lb, 8.5 x 11 - 5 Ream (2,500 Sheets) - 97 Bright, Made in the USA, 105810C",$32.98,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg2_1?ie=UTF8&adId=A024099024J016QH4C6QB&url=%2FHammermill-Premium-Multipurpose-Letter-105810C%2Fdp%2FB00BT2MG2I%2Fref%3Dsr_1_18_sspa%3Fdchild%3D1%26keywords%3DHP%2BPrinter%26qid%3D1619425578%26sr%3D8-18-spons%26psc%3D1&qualifier=1619425578&id=1920773233834826&widgetName=sp_atf_next,"{'Brand': 'Hammermill', 'Color': 'White', 'Item Weight': '24 Pounds', 'Paper Finish': 'Smooth', 'Sheet Size': '8.5x11', 'Sheet Count': '2500', 'Brightness Rating': '97.00', 'Paper Weight': '24', 'Material Feature': 'Renewable', 'ASIN': 'B00BT2MG2I', 'Customer Reviews': '4.8 out of 5 stars\n\n\n\n\n\n\n\n\n4,023 ratings\n\n\n\n\n\n\n4.8 out of 5 stars', 'Best Sellers Rank': '#628 in Office Products (See Top 100 in Office Products)\n\n#15 in Copy & Multipurpose Paper', 'Domestic Shipping': 'Item can be shipped within U.S.', 'International Shipping': 'This item can be shipped to select countries outside of the U.S.  Learn More', 'Date First Available': 'March 30, 2011'}",4.8 out of 5 stars,4023
Printer,"HP Papers Printer Paper, Premium32, 8.5x11, Letter, 32lb Paper, 100 Bright - 6 Packs / 1,500 Sheets - Presentation Paper (113500C)",$39.99,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_1?ie=UTF8&adId=A06098208JV2NBZ1DZ9H&url=%2FHP-Printer-Paper-Premium32-Letter%2Fdp%2FB01NBJJR99%2Fref%3Dsr_1_28_sspa%3Fdchild%3D1%26keywords%3DHP%2BPrinter%26qid%3D1619425578%26sr%3D8-28-spons%26psc%3D1&qualifier=1619425578&id=1920773233834826&widgetName=sp_mtf,"{'Brand': 'HP Papers', 'Item Weight': '24 Pounds', 'Paper Finish': 'Smooth', 'Sheet Size': '8.5 x 11', 'Sheet Count': '1500', 'Brightness Rating': '100', 'Paper Weight': '32', 'Material Feature': 'Renewable', 'ASIN': 'B01NBJJR99', 'Customer Reviews': '4.8 out of 5 stars\n\n\n\n\n\n\n\n\n2,894 ratings\n\n\n\n\n\n\n4.8 out of 5 stars', 'Best Sellers Rank': '#1,988 in Office Products (See Top 100 in Office Products)\n\n#5 in Laser Printer Paper', 'Date First Available': 'January 6, 2017'}",4.8 out of 5 stars,2894
Printer,"HP Envy 5070 Wireless All-in-One Instant Ink Ready Inkjet Printer, Mobile Print, Scan & Copy, Black, Z4A57A (Renewed)",$89.99,https://www.amazon.com//HP-Wireless-Instant-Printer-Z4A57A/dp/B08R6PCVDK/ref=sr_1_35?dchild=1&keywords=HP+Printer&qid=1619425578&sr=8-35,"{'Color': 'Black', 'Printing Technology': 'Inkjet', 'Brand': 'HP', 'Print media': 'Glossy photo paper', 'Connectivity Technology': 'Wi-Fi', 'Duplex': 'Automatic', 'Model Name': 'ENVY 5070', 'Control Method': 'App', 'Maximum Print Speed (Color)': '7 ppm', 'Max Printspeed Monochrome': '10 ppm', 'Package Dimensions': '18 x 18 x 18 inches', 'Item Weight': '11.9 pounds', 'ASIN': 'B08R6PCVDK', 'Item model number': 'Z4A57A', 'Customer Reviews': '4.6 out of 5 stars\n\n\n\n\n\n\n\n\n3 ratings\n\n\n\n\n\n\n4.6 out of 5 stars', 'Best Sellers Rank': '#59,733 in Office Products (See Top 100 in Office Products)\n\n#172 in Inkjet Computer Printers', 'Date First Available': 'December 23, 2020', 'Manufacturer': 'hp'}",4.6 out of 5 stars,3
Printer,Magicard Enduro 3e Single Sided ID Card Printer & Complete Supplies Package with Silver Bodno ID Software,"$1,895.00",https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg2_1?ie=UTF8&adId=A0388642GLEXZYERVXCD&url=%2FMagicard-Complete-Supplies-Bodno-Software%2Fdp%2FB0733RPL8F%2Fref%3Dsr_1_37_sspa%3Fdchild%3D1%26keywords%3DHP%2BPrinter%26qid%3D1619425578%26sr%3D8-37-spons%26psc%3D1&qualifier=1619425578&id=1920773233834826&widgetName=sp_btf,"{'Printer Output': 'Color, Monochrome', 'Color': 'Silver Edition Software', 'Brand': 'Bodno', 'Print media': 'Glossy photo paper', 'Scanner Type': 'Photo', 'Hardware Interface': 'USB', 'Max Printspeed Monochrome': '7.00', 'Package Dimensions': '23.82 x 11.81 x 10 inches', 'Item Weight': '17.96 pounds', 'ASIN': 'B0733RPL8F', 'Customer Reviews': '4.5 out of 5 stars\n\n\n\n\n\n\n\n\n36 ratings\n\n\n\n\n\n\n4.5 out of 5 stars', 'Best Sellers Rank': '#189,292 in Office Products (See Top 100 in Office Products)\n\n#455 in Inkjet Computer Printers', 'Is Discontinued By Manufacturer': 'No', 'Date First Available': 'December 27, 2016', 'Manufacturer': 'Bodno'}",4.5 out of 5 stars,36
Printer,Fargo DTC1250e Dual Sided ID Card Printer & Complete Supplies Package with Bronze Edition Bodno Software,"$1,499.00",https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg2_1?ie=UTF8&adId=A03752301DCCPVE7WEQKI&url=%2FDTC1250e-Complete-Supplies-Bodno-Software%2Fdp%2FB01MY9REW4%2Fref%3Dsr_1_38_sspa%3Fdchild%3D1%26keywords%3DHP%2BPrinter%26qid%3D1619425578%26sr%3D8-38-spons%26psc%3D1&qualifier=1619425578&id=1920773233834826&widgetName=sp_btf,"{'Printer Output': 'Color', 'Color': 'Bronze Edition Software', 'Printing Technology': 'Dye Sublimation, Thermal', 'Brand': 'Bodno', 'Print media': 'Glossy photo paper', 'Connectivity Technology': 'USB', 'Scanner Type': 'Photo', 'Hardware Interface': 'USB', 'Max Printspeed Monochrome': '20.00', 'Product Dimensions': '21.69 x 15.39 x 11.89 inches', 'Item Weight': '20.5 pounds', 'ASIN': 'B01MY9REW4', 'Item model number': 'DTC1250e', 'Customer Reviews': '3.9 out of 5 stars\n\n\n\n\n\n\n\n\n49 ratings\n\n\n\n\n\n\n3.9 out of 5 stars', 'Best Sellers Rank': '#58,736 in Office Products (See Top 100 in Office Products)\n\n#170 in Inkjet Computer Printers', 'Is Discontinued By Manufacturer': 'No', 'Date First Available': 'January 19, 2017', 'Manufacturer': 'Bodno'}",3.9 out of 5 stars,49
Printer,"Xerox VersaLink B400/DN Monochrome Printer, Amazon Dash Replenishment Ready",$384.99,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg3_1?ie=UTF8&adId=A0498182TEL5UKFWZ3PN&url=%2FXerox-VersaLink-Monochrome-Printer-Replenishment%2Fdp%2FB01N4F39CB%2Fref%3Dsr_1_43_sspa%3Fdchild%3D1%26keywords%3DHP%2BPrinter%26qid%3D1619425661%26sr%3D8-43-spons%26psc%3D1&qualifier=1619425661&id=8195040835082397&widgetName=sp_mtf,"{'Printer Output': 'Monochrome', 'Color': 'Gray', 'Printing Technology': 'Laser', 'Brand': 'Xerox', 'Print media': 'Paper (plain)', 'Connectivity Technology': 'Ethernet', 'Scanner Type': 'Sheetfed', 'Wattage': '565 watts', 'Operating System': 'Linux, Windows, Mac', 'Hardware Interface': 'USB', 'Product Dimensions': '18.1 x 18.1 x 13.3 inches', 'Item Weight': '30 pounds', 'ASIN': 'B01N4F39CB', 'Item model number': 'B400DN', 'Customer Reviews': '3.9 out of 5 stars\n\n\n\n\n\n\n\n\n42 ratings\n\n\n\n\n\n\n3.9 out of 5 stars', 'Best Sellers Rank': '#137,590 in Office Products (See Top 100 in Office Products)\n\n#317 in Laser Computer Printers', 'Is Discontinued By Manufacturer': 'No', 'Date First Available': 'December 17, 2016', 'Manufacturer': 'Xerox'}",3.9 out of 5 stars,42
Printer,"Xerox Phaser 6510/DNI Color Printer, Amazon Dash Replenishment Ready",$360.00,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg3_1?ie=UTF8&adId=A0498002TZQ36D55PRLE&url=%2FXerox-6510-DNI-Printer-Replenishment%2Fdp%2FB01N012SZM%2Fref%3Dsr_1_44_sspa%3Fdchild%3D1%26keywords%3DHP%2BPrinter%26qid%3D1619425661%26sr%3D8-44-spons%26psc%3D1&qualifier=1619425661&id=8195040835082397&widgetName=sp_mtf,"{'Printer Output': 'Color', 'Printing Technology': 'Laser', 'Brand': 'Xerox', 'Print media': 'Paper (plain)', 'Connectivity Technology': 'Wi-Fi', 'Duplex': 'Yes', 'Scanner Type': 'Sheetfed', 'Wattage': '350 watts', 'Operating System': 'Linux, Windows, Mac', 'Hardware Interface': 'USB, Ethernet', 'Product Dimensions': '19.6 x 16.5 x 13.7 inches', 'Item Weight': '52.5 pounds', 'Manufacturer': 'Xerox', 'ASIN': 'B01N012SZM', 'Item model number': '6510/DNI', 'Customer Reviews': '4.2 out of 5 stars\n\n\n\n\n\n\n\n\n417 ratings\n\n\n\n\n\n\n4.2 out of 5 stars', 'Best Sellers Rank': '#34,188 in Office Products (See Top 100 in Office Products)\n\n#73 in Laser Computer Printers', 'Is Discontinued By Manufacturer': 'No', 'Date First Available': 'October 17, 2017'}",4.2 out of 5 stars,417
Printer,Magicard 300 Single Sided ID Card Printer & Complete Supplies Package with Bodno ID Software - Silver Edition,"$1,694.00",https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg3_1?ie=UTF8&adId=A00661984YIC6C93FQE0&url=%2FMagicard-Complete-Supplies-Bodno-Software%2Fdp%2FB088BGXKKS%2Fref%3Dsr_1_53_sspa%3Fdchild%3D1%26keywords%3DHP%2BPrinter%26qid%3D1619425661%26sr%3D8-53-spons%26psc%3D1&qualifier=1619425661&id=8195040835082397&widgetName=sp_btf,"{'Printer Output': 'Color', 'Color': 'Silver Edition Software', 'Printing Technology': 'Dye Sublimation', 'Brand': 'Bodno', 'Connectivity Technology': 'USB, Ethernet', 'Resolution': '300 x 300 DPI', 'Hardware Interface': 'USB, Ethernet', 'Package Dimensions': '25.5 x 12.3 x 11 inches', 'Item Weight': '19.31 pounds', 'ASIN': 'B088BGXKKS', 'Customer Reviews': '4.8 out of 5 stars\n\n\n\n\n\n\n\n\n8 ratings\n\n\n\n\n\n\n4.8 out of 5 stars', 'Best Sellers Rank': '#71,770 in Office Products (See Top 100 in Office Products)\n\n#190 in Inkjet Computer Printers', 'Date First Available': 'May 7, 2020', 'Manufacturer': 'Bodno'}",4.8 out of 5 stars,8
