Category,Product Name,Product Price,product URL,Product Features,Ratings,Total Reviews
Mobile,Canon EOS 80D Digital SLR Camera Body with Canon EF-S 18-55mm f/3.5-5.6 is STM Lens 3 Lens DSLR Kit Bundled with Complete Accessory Bundle + 64GB + Flash + Case/Bag & More - International Model,$999.95,https://www.amazon.com//Canon-80D-Digital-Complete-Accessory/dp/B08T2486DW/ref=sr_1_18?dchild=1&keywords=Canon+DSLR+Camera&qid=1619801873&sr=8-18,"{'Package Dimensions': '17.48 x 11.93 x 6.65 inches', 'Item Weight': '7.45 pounds', 'ASIN': 'B08T2486DW', 'Item model number': '80D', 'Batteries': '1 Lithium ion batteries required. (included)', 'Customer Reviews': '4.5 out of 5 stars\n\n\n\n\n\n\n\n\n11 ratings\n\n\n\n\n\n\n4.5 out of 5 stars', 'Best Sellers Rank': '#21,402 in Electronics (See Top 100 in Electronics)\n\n#67 in DSLR Cameras', 'Date First Available': 'December 31, 2018', 'Manufacturer': 'Canon Cameras Inc.'}",,
Mobile,KINGJUE 67 inch Camera Tripod for Canon Nikon Lightweight Aluminum Travel DSLR Camera Stand with Carry Bag Universal Phone Mount and Wireless Remote Max Load 5kg,$35.99,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg1_1?ie=UTF8&adId=A07948782S0ETGRC71F0C&url=%2FKINGJUE-Lightweight-Aluminum-Universal-Wireless%2Fdp%2FB08C9XH114%2Fref%3Dsr_1_19_sspa%3Fdchild%3D1%26keywords%3DCanon%2BDSLR%2BCamera%26qid%3D1619801873%26sr%3D8-19-spons%26psc%3D1&qualifier=1619801873&id=1913123539939756&widgetName=sp_btf,"{'Compatible Devices': 'Ring Light, DSLR, Phone, Gopro, Tablet', 'Brand': 'Kingjue', 'Material': 'Aluminum', 'Tripod Head Type': 'Pan Heads, Fluid Heads', 'Maximum Height': '67 Inches', 'Minimum Height': '17.7 Inches', 'Weight Limit': '11 Pounds', 'Item Weight': '2.2 pounds', 'Leg Diameter': '23 Millimeters', 'Number of leg sections': '5', 'Product Dimensions': '19 x 2 x 2 inches', 'ASIN': 'B08C9XH114', 'Item model number': 'VT-860', 'Customer Reviews': '4.6 out of 5 stars\n\n\n\n\n\n\n\n\n383 ratings\n\n\n\n\n\n\n4.6 out of 5 stars', 'Best Sellers Rank': '#34 in Complete Tripod Units', 'Is Discontinued By Manufacturer': 'No', 'Date First Available': 'June 19, 2020', 'Manufacturer': 'KINGJUE'}",,
Mobile,"Movo VXR10 Universal Video Microphone with Shock Mount, Deadcat Windscreen, for iPhone, Android Smartphones, Canon EOS, Nikon DSLR Cameras and Camcorders - Perfect Camera Microphone, Shotgun Mic",$39.95,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg1_1?ie=UTF8&adId=A02301301WDBPW3FA0CYC&url=%2FMovo-VXR10-Microphone-Windscreen-Smartphones%2Fdp%2FB0723D3FVL%2Fref%3Dsr_1_20_sspa%3Fdchild%3D1%26keywords%3DCanon%2BDSLR%2BCamera%26qid%3D1619801873%26sr%3D8-20-spons%26psc%3D1%26smid%3DAJJXN514E694T&qualifier=1619801873&id=1913123539939756&widgetName=sp_btf,"{'Brand': 'Movo', 'Polar Pattern': 'Unidirectional', 'Color': 'Black', 'Connector Type': '3.5 mm Jack', 'Material': 'Aluminum', 'Signal-to-Noise Ratio': '76 dB', 'Hardware Platform': 'Tablet, Camera, Smartphone', 'Power Source': 'No Battery Required', 'Package Dimensions': '6.06 x 5.31 x 2.72 inches', 'Item Weight': '7.2 ounces', 'ASIN': 'B0723D3FVL', 'Item model number': 'VXR10', 'Customer Reviews': '4.4 out of 5 stars\n\n\n\n\n\n\n\n\n7,858 ratings\n\n\n\n\n\n\n4.4 out of 5 stars', 'Best Sellers Rank': '#1 in Professional Video Microphones', 'Is Discontinued By Manufacturer': 'No', 'Other display features': 'Wireless', 'Colour': 'Black', 'Manufacturer': 'Movo', 'Date First Available': 'May 25, 2017'}",,
Mobile,Vivitar Pro Multi-Power Battery Grip for Nikon D5500 DSLR Camera,$24.00,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg1_1?ie=UTF8&adId=A061919716J7HUTP9WRR5&url=%2FVivitar-Multi-Power-Battery-Nikon-Camera%2Fdp%2FB018J184S6%2Fref%3Dsr_1_21_sspa%3Fdchild%3D1%26keywords%3DCanon%2BDSLR%2BCamera%26qid%3D1619801873%26sr%3D8-21-spons%26psc%3D1&qualifier=1619801873&id=1913123539939756&widgetName=sp_btf,"{'Product Dimensions': '6.25 x 5 x 3.5 inches', 'Item Weight': '9.6 ounces', 'ASIN': 'B018J184S6', 'Item model number': 'VIV-PG-D5500', 'Customer Reviews': '4.4 out of 5 stars\n\n\n\n\n\n\n\n\n14 ratings\n\n\n\n\n\n\n4.4 out of 5 stars', 'Best Sellers Rank': '#162 in Digital Camera Battery Grips', 'Is Discontinued By Manufacturer': 'No', 'Date First Available': 'November 25, 2015', 'Manufacturer': 'VIVITAR'}",,
Mobile,"Fluid Head Tripod, COMAN Video Camera Tripod Monopod Aluminium Alloy 70.8 inch for Canon Nikon Sony DSLR Camera",$119.99,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg2_1?ie=UTF8&adId=A0493051IW9HOG8GOET9&url=%2FCamera-Tripod-Degree-70inch-Camcoder%2Fdp%2FB07DCPJ5QQ%2Fref%3Dsr_1_17_sspa%3Fdchild%3D1%26keywords%3DCanon%2BDSLR%2BCamera%26qid%3D1619802244%26sr%3D8-17-spons%26psc%3D1&qualifier=1619802244&id=4560718662219967&widgetName=sp_atf_next,"{'Compatible Devices': 'DSLR', 'Brand': 'COMAN', 'Material': 'Aluminum', 'Tripod Head Type': 'Fluid Heads', 'Color': 'Black', 'Maximum Height': '180 Centimeters', 'Minimum Height': '61 Centimeters', 'Weight Limit': '17.6 Pounds', 'Number of leg sections': '4', 'Package Dimensions': '23.1 x 6.1 x 6 inches', 'Item Weight': '7.19 pounds', 'ASIN': 'B07DCPJ5QQ', 'Item model number': 'DF06', 'Customer Reviews': '4.6 out of 5 stars\n\n\n\n\n\n\n\n\n320 ratings\n\n\n\n\n\n\n4.6 out of 5 stars', 'Best Sellers Rank': '#115 in Complete Tripod Units', 'Is Discontinued By Manufacturer': 'No', 'Date First Available': 'May 29, 2018', 'Manufacturer': 'COMAN'}",,
Mobile,"Breakthrough Photography 95mm X4 15-Stop Fixed ND Filter for Camera Lenses Neutral Density Professional Photography Filter, MRC16, Schott B270 Glass, Nanotec, Ultra-Slim, WeatherSealed",$229.00,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg2_1?ie=UTF8&adId=A08518973TLVNCMQXXRZI&url=%2FBreakthrough-Photography-Professional-Ultra-Slim-Weather-Sealed%2Fdp%2FB0751DMD4R%2Fref%3Dsr_1_18_sspa%3Fdchild%3D1%26keywords%3DCanon%2BDSLR%2BCamera%26qid%3D1619802244%26sr%3D8-18-spons%26psc%3D1%26smid%3DA1G7ZT0H0AQP8V&qualifier=1619802244&id=4560718662219967&widgetName=sp_atf_next,"{'Brand': 'Breakthrough Photography', 'Material': 'X4 ND 15-STOP', 'Photo Filter Thread Size': '95 Millimeters', 'Photo Filter Effect Type': 'Neutral Density', 'Package Dimensions': '5.5 x 5 x 0.5 inches', 'Item Weight': '1.58 ounces', 'ASIN': 'B0751DMD4R', 'Item model number': 'X4-ND15-95mm', 'Customer Reviews': '4.8 out of 5 stars\n\n\n\n\n\n\n\n\n624 ratings\n\n\n\n\n\n\n4.8 out of 5 stars', 'Best Sellers Rank': '#18 in Camera Lens Neutral Density Filters', 'Is Discontinued By Manufacturer': 'No', 'Date First Available': 'August 22, 2017', 'Manufacturer': 'Breakthrough Photography'}",,
Mobile,"Canon EOS 4000D / Rebel T100 DSLR Camera 18MP CMOS Sensor with EF-S 18-55mm Lens, SanDisk 32GB Memory Card, Case, Tripod, 3 Pack Filters and A-Cell Accessory Bundle (Black)",$459.99,https://www.amazon.com//Canon-4000D-18-55mm-SanDisk-Accessory/dp/B08MT2GBXL/ref=sr_1_19?dchild=1&keywords=Canon+DSLR+Camera&qid=1619802244&sr=8-19,"{'Package Dimensions': '12 x 10 x 8 inches', 'Item Weight': '5 pounds', 'ASIN': 'B08MT2GBXL', 'Item model number': '4000D', 'Customer Reviews': '5.0 out of 5 stars\n\n\n\n\n\n\n\n\n1 rating\n\n\n\n\n\n\n5.0 out of 5 stars', 'Best Sellers Rank': '#34,173 in Electronics (See Top 100 in Electronics)\n\n#125 in DSLR Cameras', 'Date First Available': 'November 4, 2020', 'Manufacturer': 'Canon (AC)'}",,
Mobile,Canon EOS 850D / Rebel T8i Digital SLR Camera Body w/Canon EF-S 18-55mm f/4-5.6 is STM Lens 3 Lens DSLR Kit Bundled with Complete Accessory Bundle + 64GB + Flash + Case & More - International Model,$969.95,https://www.amazon.com//850D-Digital-18-55mm-Complete-Accessory/dp/B08VZSY3DL/ref=sr_1_20?dchild=1&keywords=Canon+DSLR+Camera&qid=1619802244&sr=8-20,"{'Package Dimensions': '17.6 x 13.25 x 7.75 inches', 'Item Weight': '7.11 pounds', 'ASIN': 'B08VZSY3DL', 'Item model number': '850D', 'Batteries': '1 Lithium ion batteries required. (included)', 'Customer Reviews': '5.0 out of 5 stars\n\n\n\n\n\n\n\n\n3 ratings\n\n\n\n\n\n\n5.0 out of 5 stars', 'Best Sellers Rank': '#22,376 in Electronics (See Top 100 in Electronics)\n\n#73 in DSLR Cameras', 'Date First Available': 'September 4, 2020', 'Manufacturer': 'Canon International'}",,
Mobile,Canon EOS 2000D (Rebel T7) DSLR Camera w/Canon EF-S 18-55mm F/3.5-5.6 Zoom Lens + Case + 128GB Memory (28pc Bundle),$579.00,https://www.amazon.com//Canon-EOS-Camera-18-55mm-3-5-5-6/dp/B08K7CKKB1/ref=sr_1_21?dchild=1&keywords=Canon+DSLR+Camera&qid=1619802244&sr=8-21,"{'Product Dimensions': '3.99 x 3.06 x 3.99 inches', 'Item Weight': '1.05 pounds', 'ASIN': 'B08K7CKKB1', 'Item model number': 'Canon EOS 2000d', 'Batteries': '2 Lithium ion batteries required. (included)', 'Customer Reviews': '4.7 out of 5 stars\n\n\n\n\n\n\n\n\n131 ratings\n\n\n\n\n\n\n4.7 out of 5 stars', 'Best Sellers Rank': '#1,831 in Electronics (See Top 100 in Electronics)\n\n#2 in DSLR Cameras', 'Date First Available': 'September 27, 2020', 'Manufacturer': ""Jerry Photo | Canon Intl""}",,
Mobile,Canon EOS 250D / Rebel SL3 Digital SLR Camera Body w/Canon EF-S 18-55mm f/3.5-5.6 Lens 3 Lens DSLR Kit Bundled with Complete Accessory Bundle + 64GB + Flash+ Case & More- International Model,$779.95,https://www.amazon.com//Canon-250D-Digital-Complete-Accessory/dp/B08G38HX25/ref=sr_1_22?dchild=1&keywords=Canon+DSLR+Camera&qid=1619802244&sr=8-22,"{'Package Dimensions': '17.32 x 10.16 x 7.09 inches', 'Item Weight': '6.69 pounds', 'ASIN': 'B08G38HX25', 'Item model number': '250D', 'Customer Reviews': '4.3 out of 5 stars\n\n\n\n\n\n\n\n\n8 ratings\n\n\n\n\n\n\n4.3 out of 5 stars', 'Best Sellers Rank': '#22,715 in Electronics (See Top 100 in Electronics)\n\n#77 in DSLR Cameras', 'Date First Available': 'August 17, 2020', 'Manufacturer': 'Canon Cameras Inc.'}",,
Mobile,"Canon EOS Rebel T8i EF-S 18-55mm is STM Lens Kit, Black",$899.00,https://www.amazon.com//Canon-Rebel-T8i-18-55mm-Black/dp/B084BKKX8T/ref=sr_1_23?dchild=1&keywords=Canon+DSLR+Camera&qid=1619802244&sr=8-23,"{'Product Dimensions': '3 x 5.16 x 4.04 inches', 'Item Weight': '2.9 pounds', 'ASIN': 'B084BKKX8T', 'Item model number': 'T8i', 'Batteries': '1 Lithium ion batteries required. (included)', 'Customer Reviews': '4.8 out of 5 stars\n\n\n\n\n\n\n\n\n250 ratings\n\n\n\n\n\n\n4.8 out of 5 stars', 'Best Sellers Rank': '#2,266 in Electronics (See Top 100 in Electronics)\n\n#4 in DSLR Cameras', 'Date First Available': 'February 13, 2020', 'Manufacturer': 'Canon USA'}",,
Mobile,Rokinon AE85M-C 85mm F1.4 Aspherical Lens with Built in AE Chip for Canon DSLR Cameras (Black),$313.74,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_1?ie=UTF8&adId=A08241012EH13MKHUA3Z6&url=%2FRokinon-AE85M-C-Aspherical-Built-Cameras%2Fdp%2FB015121KZ0%2Fref%3Dsr_1_27_sspa%3Fdchild%3D1%26keywords%3DCanon%2BDSLR%2BCamera%26qid%3D1619802244%26sr%3D8-27-spons%26psc%3D1&qualifier=1619802244&id=4560718662219967&widgetName=sp_mtf,"{'Product Dimensions': '3.07 x 3.07 x 2.95 inches', 'Item Weight': '1.19 pounds', 'ASIN': 'B015121KZ0', 'Item model number': 'AE85M-C', 'Customer Reviews': '4.5 out of 5 stars\n\n\n\n\n\n\n\n\n924 ratings\n\n\n\n\n\n\n4.5 out of 5 stars', 'Best Sellers Rank': '#89 in Camera Lenses', 'Is Discontinued By Manufacturer': 'No', 'Date First Available': 'September 3, 2015', 'Manufacturer': 'Elite Brands Inc'}",,
Mobile,"Comica Traxshot Stereo Shotgun Microphone Super-cardioid Directional Microphone for iPhone, Android Smartphones, Canon EOS, Nikon DSLR Cameras, and Camcorders - Perfect Camera Microphone, Shotgun Mic",$179.00,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_1?ie=UTF8&adId=A058791726M7BG7B9RXID&url=%2FTraxshot-Microphone-Super-cardioid-Directional-Smartphones%2Fdp%2FB08P5RBZ5D%2Fref%3Dsr_1_28_sspa%3Fdchild%3D1%26keywords%3DCanon%2BDSLR%2BCamera%26qid%3D1619802244%26sr%3D8-28-spons%26psc%3D1&qualifier=1619802244&id=4560718662219967&widgetName=sp_mtf,"{'Brand': 'Comica', 'Polar Pattern': 'Unidirectional, Bidirectional', 'Connector Type': '3.5mm jack', 'Connectivity Technology': 'Auxiliary, USB', 'Hardware Platform': 'Camera, Smartphone', 'Power Source': 'Battery Powered', 'Number of Batteries': '1 Lithium Polymer batteries required. (included)', 'Item Weight': '14.4 ounces', 'Product Dimensions': '4.33 x 3.54 x 6.89 inches', 'ASIN': 'B08P5RBZ5D', 'Item model number': 'Traxshot', 'Batteries': '1 Lithium Polymer batteries required. (included)', 'Customer Reviews': '4.4 out of 5 stars\n\n\n\n\n\n\n\n\n22 ratings\n\n\n\n\n\n\n4.4 out of 5 stars', 'Best Sellers Rank': '#167 in Professional Video Microphones', 'Date First Available': 'November 26, 2020', 'Battery type': 'Lithium Ion'}",,
Mobile,Canon EOS Rebel T7 DSLR Camera Bundle with Canon 18-55mm Lens + 2pc SanDisk 32GB Memory Cards + Accessory Kit,$614.99,https://www.amazon.com//Canon-Camera-18-55mm-SanDisk-Accessory/dp/B084GFBMHV/ref=sr_1_29?dchild=1&keywords=Canon+DSLR+Camera&qid=1619802244&sr=8-29,"{'Product Dimensions': '5.09 x 3.99 x 3.06 inches', 'Item Weight': '8.08 pounds', 'ASIN': 'B084GFBMHV', 'Item model number': 'CANON (ZT)', 'Customer Reviews': '4.5 out of 5 stars\n\n\n\n\n\n\n\n\n88 ratings\n\n\n\n\n\n\n4.5 out of 5 stars', 'Best Sellers Rank': '#27,451 in Electronics (See Top 100 in Electronics)\n\n#102 in DSLR Cameras', 'Date First Available': 'February 3, 2020', 'Manufacturer': 'Canon (ZT)'}",,
Mobile,"Canon EOS M200 Compact Mirrorless Digital Vlogging Camera with EF-M 15-45mm Lens, Vertical 4K Video Support, 3.0-inch Touch Panel LCD, Built-in Wi-Fi, and Bluetooth Technology, Black",$499.00,https://www.amazon.com//Canon-M200-EF-M-15-45mm-Black/dp/B07XYPVFCH/ref=sr_1_31?dchild=1&keywords=Canon+DSLR+Camera&qid=1619802244&sr=8-31,"{'Product Dimensions': '1.4 x 4.3 x 2.6 inches', 'Item Weight': '1.19 pounds', 'ASIN': 'B07XYPVFCH', 'Item model number': '3699C009', 'Batteries': '1 Lithium ion batteries required. (included)', 'Customer Reviews': '4.6 out of 5 stars\n\n\n\n\n\n\n\n\n279 ratings\n\n\n\n\n\n\n4.6 out of 5 stars', 'Best Sellers Rank': '#6,398 in Electronics (See Top 100 in Electronics)\n\n#15 in DSLR Cameras', 'Date First Available': 'September 25, 2019', 'Manufacturer': 'Canon USA'}",,
Mobile,Canon EOS M50 Mark II + EF-M 15-45mm is STM Kit Black,$649.00,https://www.amazon.com//Canon-Mark-EF-M-15-45mm-Black/dp/B08KSKV35C/ref=sr_1_32?dchild=1&keywords=Canon+DSLR+Camera&qid=1619802244&sr=8-32,"{'Product Dimensions': '9.1 x 9.1 x 9.1 inches', 'Item Weight': '1.5 pounds', 'ASIN': 'B08KSKV35C', 'Item model number': '4728C006', 'Batteries': '1 Lithium ion batteries required. (included)', 'Customer Reviews': '4.8 out of 5 stars\n\n\n\n\n\n\n\n\n126 ratings\n\n\n\n\n\n\n4.8 out of 5 stars', 'Best Sellers Rank': '#3,069 in Electronics (See Top 100 in Electronics)\n\n#8 in DSLR Cameras', 'Date First Available': 'October 14, 2020', 'Manufacturer': 'Canon USA'}",,
